약국명,지역,주소,개설일자,경도,위도
정약국,광주동구,광주광역시 동구 밤실로 91 (산수동),20090720,126.9361329,35.1555528
봄온누리약국,안양동안구,"경기도 안양시 동안구 흥안대로 127 105호 (호계동, 한신빌딩)",20041001,126.9589709,37.3708827
오정은혜약국,부천시,"경기도 부천시 오정로 249 106호 (오정동, 오정프라자)",20111019,126.7859980,37.5298122
21세기건강약국,울산남구,울산광역시 남구 삼산중로 125 (삼산동),20010920,129.3354516,35.5448436
제일약국,부여군,충청남도 부여군 부여읍 성왕로 196-1 (부여읍),19730212,126.9096606,36.2820429
모자약국,논산시,충청남도 논산시 강경읍 옥녀봉로51번길 5 (강경읍),19801016,127.0161241,36.1625035
박약국,울산중구,울산광역시 중구 태화로 233 1층 (태화동),20070302,129.3008192,35.5526610
명성당약국,창원의창구,"경상남도 창원시 의창구 원이대로189번길 42 (명서동, 부영상가)",19881017,128.6465711,35.2493487
정성약국,안양만안구,경기도 안양시 만안구 장내로 68 (안양동),20070315,126.9163066,37.3940554
성실약국,대전유성구,대전광역시 유성구 유성대로 1728 (전민동),19940308,127.4010950,36.3994731
봉명피보약국,청주흥덕구,충청북도 청주시 흥덕구 직지대로667번길 1 1층 (봉명동),20121008,127.4669390,36.6431412
다나은약국,광주광산구,광주광역시 광산구 송도로 273 (송정동),20110207,126.7992572,35.1378937
동산약국,울산동구,울산광역시 동구 방어진순환도로 923 (서부동),20100601,129.4326589,35.5235029
녹십자온누리약국,남원시,"전라북도 남원시 용성로 121 (동충동, 동림방앗간)",20160722,127.3893810,35.4103369
송내온누리약국,부천시,경기도 부천시 경인로 126 (송내동),20100401,126.7693166,37.4838646
장수약국,충주시,충청북도 충주시 만리산로 22 (교현동),19880122,127.9425692,36.9744078
세계로약국,아산시,충청남도 아산시 시민로 423 (온천동),20141110,127.0015283,36.7860403
포항약국,포항북구,경상북도 포항시 북구 용흥로 33 (용흥동),20080703,129.3556430,36.0336736
소리약국,청주흥덕구,"충청북도 청주시 흥덕구 가경로 8 (가경동, 104호)",20100405,127.4442169,36.6166300
성심미소약국,연천군,경기도 연천군 전곡읍 전곡로 175 (전곡읍),20141114,127.0672090,38.0276132
건강길약국,인천남동구,"인천광역시 남동구 인주대로623번길 62 1층일부, 2층전부호 (구월동)",20110509,126.7068612,37.4527007
새공산약국,나주시,전라남도 나주시 공산면 공산로 124-7 (),20110530,126.6087158,34.9428665
기산약국,화성시,경기도 화성시 우정읍 조암서로 1 (우정읍),20030731,126.8157129,37.0816869
메디팜회생당약국,광주남구,광주광역시 남구 서문대로 830 (주월동),19990803,126.9011969,35.1324306
은온누리약국,부산동구,"부산광역시 동구 대영로 261 1층 (초량동, 은성빌딩)",20160513,129.0392614,35.1118754
신 성모약국,의정부시,"경기도 의정부시 신흥로 219 1층 (의정부동, 양준빌딩)",20160513,127.0430998,37.7357438
호랑이약국,강동구,"서울특별시 강동구 천호대로 1089 지하1층 B19호 (천호동, 강동역 신동아 파밀리에)",20181228,127.1334297,37.5365922
중앙약국,화천군,강원도 화천군 화천읍 중앙로2길 41-8 (화천연세의원),20161201,127.7042091,38.1030399
진성약국,청주서원구,충청북도 청주시 서원구 월평로 7 105호 약국 (분평동),20161201,127.4858305,36.6113161
하나약국,이천시,경기도 이천시 안흥로 70 1층 (갈산동),20161128,127.4553125,37.2840940
스타약국,평택시,"경기도 평택시 포승읍 여술로 20 평택스타타워 107,108호",20161201,126.8447664,36.9877602
베스트약국,송파구,"서울특별시 송파구 백제고분로 214 (삼전동, 서울외과빌딩)",20170901,127.0903251,37.5034258
한솔약국,공주시,충청남도 공주시 번영1로 81-1 (신관동),19950203,127.1366269,36.4741701
열린약국,거제시,경상남도 거제시 거제중앙로 1863 (고현동),20010201,128.6247591,34.8845954
삼층약국,창원마산회원구,경상남도 창원시 마산회원구 내서읍 호계본동로 17-2 17,20150501,128.5210437,35.2614736
보건약국,포천시,경기도 포천시 영중면 양문로 101-1 (영중면),19920110,127.2424146,38.0018966
제성당약국,대전대덕구,대전광역시 대덕구 동춘당로23번길 68 (송촌동),19981103,127.4444205,36.3584107
메디팜한마음약국,광주남구,광주광역시 남구 서문대로 777 1층 (주월동),20150803,126.8971982,35.1288531
제일약국,고령군,경상북도 고령군 대가야읍 중앙로 21 (),20160905,128.2703469,35.7296874
녹십자약국,김제시,전라북도 김제시 남북로 225 (요촌동),20050310,126.8839519,35.8042056
대학약국,제주시,제주특별자치도 제주시  중앙로 611 (아라일동),20120102,126.5473981,33.4696292
신세계약국,군산시,전라북도 군산시 구시장로 46-1 (신영동),19900223,126.7196028,35.9841990
실로암약국,안양동안구,"경기도 안양시 동안구 동안로 194 2층 (비산동, 한양스포츠센터)",20020111,126.9489775,37.3956814
부흥약국,인천강화군,인천광역시 강화군 내가면 강화서로 223 (내가면),19910314,126.3908558,37.7166789
우리들약국,인천계양구,"인천광역시 계양구 계양문화로 19 1층 101-103호 (작전동, 우성프라자)",20170224,126.7359700,37.5324617
우리약국,음성군,충청북도 음성군 음성읍 수정로 31 (음성읍),19771118,127.6897771,36.9343845
녹십자약국,의정부시,경기도 의정부시 용민로7번길 5 (용현동),19910205,127.0795651,37.7345343
윤약국,안산단원구,"경기도 안산시 단원구 라성로 43 405호 (원곡동, 벽산블루밍아파트)",20060501,126.8002772,37.3275358
종근당약국,동두천시,경기도 동두천시 중앙로 274 (생연동),19920303,127.0543249,37.9060115
다나약국,세종시,세종특별자치시 조치원읍 새내로 102 102,20121002,127.2984084,36.6009630
태양약국,연천군,경기도 연천군 전곡읍 온골로 53 (전곡읍),19871005,127.0677016,38.0256903
모범약국,인천남동구,인천광역시 남동구 인주대로 660 (구월동),19920720,126.7103671,37.4492320
럭키약국,연천군,경기도 연천군 전곡읍 전곡로 161 (전곡읍),19741128,127.0676429,38.0265470
희보약국,거제시,경상남도 거제시 능포로 134 (능포동),19830323,128.7317117,34.8755882
굿모닝약국,화성시,"경기도 화성시 효행로 287 203호 (기안동, 보보스프라자)",20060314,126.9738774,37.2229057
시장약국,부여군,충청남도 부여군 부여읍 부여로 12-1 (부여읍),19900721,126.9094753,36.2810902
해남약국,청양군,충청남도 청양군 정산면 정현길 43 (정산면),19790814,126.9471264,36.4120638
그린약국,강남구,"서울특별시 강남구 논현로 835 1층 일부호 (신사동, 우진빌딩)",20110418,127.0279657,37.5231040
21세기보배약국,노원구,"서울특별시 노원구 덕릉로 780 4,5,6호 (상계동, 동아불암아파트상가)",20170731,127.0307334,37.5279925
애플약국,강서구,서울특별시 강서구 양천로 684 1층 (염창동),20120601,126.8719713,37.5506606
서울중앙약국,용산구,서울특별시 용산구 청파로 378 1층 (동자동),20031127,126.9704827,37.5491189
금정온누리약국,부산금정구,부산광역시 금정구 중앙대로1763번길 7 1층 (부곡동),20050728,129.0923611,35.2415438
대형약국,서대문구,서울특별시 서대문구 북아현로 4 (북아현동),20040924,126.9564479,37.5578155
솔약국,화성시,경기도 화성시 봉담읍 삼천병마로 1273 이안건물 1층,20020131,126.9484093,37.2200721
남광주종로약국,광주동구,광주광역시 동구 제봉로 12 (학동),20110404,126.9225516,35.1401566
하나약국,평택시,경기도 평택시 포승읍 서동대로 1124 1124,20021231,126.8798816,36.9806352
금오보령약국,의정부시,경기도 의정부시 청사로 41 1층 (금오동),20120730,127.0697270,37.7519512
경북약국,안동시,경상북도 안동시 경북대로 171 (수상동),20010228,128.7014904,36.5472892
청수약국,안성시,"경기도 안성시 석정2길 5-102 (아양동, 안성아양2차아파트)",19951229,127.2612317,37.0077242
박사약국,상주시,경상북도 상주시 상산로 259 (남성동),20080611,128.1590836,36.4140052
영일약국,부산동래구,부산광역시 동래구 금강공원로 11 1층 (온천동),20080602,129.0831459,35.2182563
위드팜굿모닝약국,인천미추홀구,인천광역시 미추홀구 석정로 430 (주안동),20050915,126.6832720,37.4663787
대동약국,대전동구,대전광역시 동구 중앙로 209-1 (중동),20030331,127.4321191,36.3312813
한사랑온누리약국,의왕시,"경기도 의왕시 포일로 81 101호 (포일동, 삼우상가)",20110620,126.9813982,37.3915234
신길프라자약국,영등포구,"서울특별시 영등포구 도신로 120 (신길동,신영빌딩 1층)",20110621,126.9054304,37.5082152
은하약국,부산사하구,부산광역시 사하구 낙동대로 216 1층 (괴정동),20110616,128.9932104,35.1004131
신대학약국,부산서구,부산광역시 서구 까치고개로197번길 3 (아미동2가),20091209,129.0171786,35.1001953
삼정시네마약국,성남수정구,경기도 성남시 수정구 산성대로 267 1층 111호 (신흥동),20100429,127.1464467,37.4413240
그랜드온누리약국,동대문구,서울특별시 동대문구 장한로 14 (장안동),20101202,127.0657671,37.5626145
한가족약국,파주시,"경기도 파주시 후곡로 21 102호 (금촌동, 그린파워프라자)",20101201,126.7739601,37.7555085
동탄본약국,화성시,"경기도 화성시 동탄지성로 109 103호 (반송동, 골드프라자)",20171201,127.0629259,37.2083235
라임약국,대구북구,대구광역시 북구 구암로65길 52 1층 (구암동),20101129,128.5641848,35.9416993
안데르센약국,용인수지구,경기도 용인시 수지구 정평로 40-1 403호 (풍덕천동),20150202,127.0876476,37.3199420
수사랑약국,충주시,충청북도 충주시 번영대로 176 (연수동),20130423,127.9370534,36.9869219
원일약국,제천시,충청북도 제천시 의림대로 264 (청전동),20110112,128.2151424,37.1514422
샘약국,아산시,충청남도 아산시 배방읍 북수로 128 (배방읍),20110110,127.0748640,36.7738492
아림약국,고양덕양구,경기도 고양시 덕양구 지도로35번길 61 (토당동),19860416,126.8210767,37.6209453
성모약국,용인처인구,경기도 용인시 처인구 백암면 백암로 212 212,19680713,127.3744824,37.1654585
천리약국,용인처인구,경기도 용인시 처인구 이동면 백옥대로 626 (이동면),19870822,127.2072286,37.1925793
새서울약국,수원팔달구,경기도 수원시 팔달구 경수대로467번길 9 1층 (인계동),20131104,127.0262111,37.2679225
연세건강약국,용인처인구,경기도 용인시 처인구 금학로 223 (역북동),19850529,127.1883756,37.2387567
햇살온누리약국,의정부시,"경기도 의정부시 상금로 33 107호 (금오동, 이롬프라자)",20170412,127.0744510,37.7577772
청평약국,가평군,경기도 가평군 청평면 청평중앙로 57 (청평면),19760715,127.4206023,37.7385463
약대큰약국,부천시,경기도 부천시 중동로 410 (삼정동),20000406,126.7704131,37.5163753
토지약국,인천미추홀구,인천광역시 미추홀구 낙섬중로 35 (용현동),19910315,126.6372475,37.4515318
성심약국,남양주시,경기도 남양주시 퇴계원면 경춘북로 558 (퇴계원면),19830518,127.1457093,37.6480724
샘물약국,고양일산동구,"경기도 고양시 일산동구 일산로 240 1층 (마두동, 백마프라자)",20011015,126.7886109,37.6576502
전원약국,인천부평구,"인천광역시 부평구 후정동로 21 1층 (삼산동, 화령빌딩)",20030211,126.7378244,37.5194803
다운약국,부천시,경기도 부천시 부일로 364 (중동),20000710,126.7704219,37.4875533
대한약국,인천연수구,인천광역시 연수구 비류대로 435 (연수동),20000927,126.6830024,37.4243772
제일당약국,안성시,경기도 안성시 중앙로400번길 19 (동본동),19890908,127.2712795,37.0063822
신진약국,군포시,"경기도 군포시 산본로323번길 13 102,103호 (산본동, 군포상가)",20071008,126.9327089,37.3589032
연희약국,평택시,경기도 평택시 중앙로 105 (비전동),20060310,127.0948978,36.9935890
평화약국,안산단원구,"경기도 안산시 단원구 광덕대로 168 110호 (고잔동, 신화타운)",20090515,126.8308344,37.3113147
매화약국,화성시,경기도 화성시 비봉면 양노로 110-8 (비봉면),20100614,126.8731395,37.2360950
아빠약국,평택시,경기도 평택시 평택4로 69-1 (비전동),19891116,127.1013109,36.9941804
세계로약국,인천남동구,"인천광역시 남동구 백범로 376 106호 (간석동, 도시타워)",20100901,126.7094905,37.4666980
세계로약국,성남분당구,경기도 성남시 분당구 수내로46번길 33 1층 (수내동),20060403,127.1151428,37.3787138
가능하주약국,의정부시,경기도 의정부시 호국로 1127 1층 (가능동),20040109,127.0290148,37.7428527
엔터약국,의정부시,"경기도 의정부시 시민로 80 612호 (의정부동, 센트럴타워)",20090202,127.0438700,37.7381114
다정약국,부산진구,부산광역시 부산진구 가야대로 470 (개금동),20150522,129.0234237,35.1528972
성심약국,부산남구,부산광역시 남구 용호로 157 (용호동),20150601,129.1117874,35.1182415
성신약국,부산남구,부산광역시 남구 용호로232번길 21 (용호동),20150601,129.1096808,35.1113156
조은우리약국,부산사상구,부산광역시 사상구 사상로 237 (괘법동),20150619,128.9824606,35.1661437
킴스약국,부산금정구,부산광역시 금정구 중앙대로1985번길 1 (남산동),20150625,129.0913739,35.2614865
위생약국,부산서구,부산광역시 서구 대티로134번길 73 (서대신동2가),20150701,129.0116207,35.1121500
