지역,학교명,학급수,학생수,교사수
충청북도 청주시 청원구,중앙초등학교,57,1729,67
충청북도 청주시 흥덕구,증안초등학교,36,895,40
충청북도 청주시 흥덕구,진흥초등학교,35,868,40
충청북도 청주시 서원구,창신초등학교,54,1529,65
충청북도 청주시 상당구,청남초등학교,20,436,21
충청북도 청주시 흥덕구,풍광초등학교,21,478,26
충청북도 청주시 서원구,한벌초등학교,19,397,23
충청북도 청주시 서원구,한솔초등학교,18,333,20
충청북도 청주시 흥덕구,흥덕초등학교,19,403,22
충청북도 충주시,가흥초등학교,6,29,7
충청북도 충주시,금가초등학교,11,138,13
충청북도 충주시,남한강초등학교,12,214,14
충청북도 충주시,노은초등학교,7,39,8
충청북도 충주시,단월초등학교,6,50,7
충청북도 충주시,달천초등학교,6,71,7
충청북도 충주시,달천초등학교매현분교장,6,34,7
충청북도 충주시,대미초등학교,7,52,8
충청북도 충주시,대소원초등학교,9,159,10
충청북도 충주시,덕신초등학교,7,59,8
충청북도 충주시,동락초등학교,5,16,6
충청북도 충주시,동량초등학교,6,43,7
충청북도 충주시,목행초등학교,21,498,24
충청북도 충주시,산척초등학교,7,39,8
충청북도 충주시,세성초등학교,6,45,7
충청북도 충주시,소태초등학교,6,26,7
충청북도 충주시,수안보초등학교,6,39,7
충청북도 충주시,수회초등학교,7,43,8
충청북도 충주시,앙성초등학교,7,54,8
충청북도 충주시,야동초등학교,3,12,3
충청북도 충주시,엄정초등학교,7,61,8
충청북도 충주시,연수초등학교,13,235,17
충청북도 충주시,오석초등학교,6,61,7
충청북도 충주시,충주용산초등학교,32,795,38
충청북도 충주시,용원초등학교,6,37,7
충청북도 충주시,주덕초등학교,7,68,8
충청북도 충주시,충주교현초등학교,17,373,20
충청북도 충주시,충주남산초등학교,46,1078,54
충청북도 충주시,충주대림초등학교,15,293,18
충청북도 충주시,충주삼원초등학교,17,320,19
충청북도 충주시,충주성남초등학교,32,753,39
충청북도 충주시,충주예성초등학교,13,167,16
충청북도 충주시,충주중앙초등학교,17,368,21
충청북도 충주시,칠금초등학교,24,540,27
충청북도 충주시,탄금초등학교,38,994,45
충청북도 영동군,초강초등학교,7,30,8
충청북도 제천시,장락초등학교,42,1025,47
충청북도 청주시 서원구,죽림초등학교,31,773,38
충청북도 청주시 상당구,산성초등학교,54,1426,64
충청북도 청주시 청원구,주중초등학교,39,1026,46
충청북도 청주시 청원구,사천초등학교,32,756,36
충청북도 청주시 흥덕구,서경초등학교,31,764,39
충청북도 청주시 흥덕구,봉덕초등학교,28,667,33
충청북도 청주시 상당구,용성초등학교,45,1144,53
충청북도 제천시,내토초등학교,14,308,16
충청북도 충주시,충주금릉초등학교,30,729,35
충청북도 청주시 서원구,산남초등학교,39,975,47
충청북도 청주시 서원구,샛별초등학교,38,963,46
충청북도 청주시 청원구,비봉초등학교,41,1001,51
충청북도 옥천군,장야초등학교,25,570,30
충청북도 청주시 서원구,성화초등학교,44,984,54
충청북도 충주시,국원초등학교,47,1200,57
충청북도 청주시 흥덕구,서현초등학교,37,975,47
충청북도 청주시 흥덕구,직지초등학교,28,707,36
충청북도 청주시 흥덕구,솔밭초등학교,60,1793,69
충청북도 음성군,동성초등학교,34,824,43
충청북도 청주시 청원구,양청초등학교,23,562,27
충청북도 청주시 청원구,창리초등학교,42,1021,49
충청북도 청주시 흥덕구,청주소로초등학교,10,184,11
충청북도 청주시 흥덕구,청주내곡초등학교,31,850,35
충청북도 진천군,진천상신초등학교,24,545,27
충청북도 청주시 상당구,단재초등학교,28,678,32
충청북도 충주시,충주중앙탑초등학교,30,802,34
충청남도 공주시,공주교육대학교부설초등학교,25,530,28
충청남도 공주시,경천초등학교,6,34,8
충청남도 공주시,계룡초등학교,6,87,7
충청남도 공주시,공주교동초등학교,9,175,10
충청남도 공주시,공주금학초등학교,7,82,8
충청남도 공주시,공주봉황초등학교,7,77,8
충청남도 공주시,공주신월초등학교,41,1127,46
충청남도 공주시,공주중동초등학교,14,240,16
충청남도 공주시,구산초등학교,6,45,7
충청남도 공주시,귀산초등학교,6,67,8
충청남도 공주시,덕암초등학교,6,36,7
충청남도 공주시,마곡초등학교,6,46,7
충청남도 공주시,반포초등학교,6,71,7
충청남도 공주시,상서초등학교,6,82,7
충청남도 공주시,석송초등학교,6,36,7
충청남도 공주시,수촌초등학교,8,109,8
충청남도 공주시,신관초등학교,34,877,39
충청남도 공주시,신풍초등학교,6,43,7
충청남도 공주시,우성초등학교,7,65,8
충청남도 공주시,유구초등학교,9,160,11
충청남도 공주시,의당초등학교,6,94,7
충청남도 공주시,이인초등학교,6,43,7
충청남도 공주시,정안초등학교,6,73,7
충청남도 공주시,탄천초등학교,7,63,8
충청남도 공주시,태봉초등학교,6,63,7
충청남도 공주시,학봉초등학교,6,51,8
충청남도 공주시,호계초등학교,6,38,8
충청남도 공주시,효포초등학교,6,46,7
충청남도 금산군,군북초등학교,7,41,7
충청남도 금산군,금성초등학교금계분교장,2,12,3
충청남도 금산군,금산동초등학교,10,184,11
충청남도 금산군,금산중앙초등학교,21,471,24
충청남도 금산군,금산초등학교,31,765,35
충청남도 금산군,금성초등학교,7,54,8
충청남도 금산군,남이초등학교,6,29,7
충청남도 금산군,남일초등학교,6,60,7
충청남도 금산군,복수초등학교,7,43,8
충청남도 금산군,부리초등학교,7,46,8
충청남도 금산군,상곡초등학교,6,43,7
충청남도 금산군,성대초등학교,7,41,8
충청남도 금산군,신대초등학교,6,36,7
충청남도 금산군,용문초등학교,8,109,9
충청남도 금산군,제원초등학교,7,45,9
충청남도 금산군,진산초등학교,7,79,8
충청남도 금산군,추부초등학교,12,202,14
충청남도 논산시,가야곡초등학교,7,41,8
충청남도 논산시,감곡초등학교,8,45,9
충청남도 논산시,강경산양초등학교,7,66,9
충청남도 논산시,강경중앙초등학교,6,45,7
충청남도 논산시,강경황산초등학교,13,265,15
충청남도 논산시,광석초등학교,7,53,8
충청남도 논산시,구자곡초등학교,7,66,8
충청남도 논산시,노성초등학교,6,119,7
충청남도 논산시,논산동성초등학교,25,637,30
충청남도 논산시,논산반월초등학교,9,171,10
충청남도 논산시,논산부창초등학교,16,361,19
충청남도 논산시,논산중앙초등학교,33,839,41
충청남도 논산시,대명초등학교,7,34,9
충청남도 논산시,도산초등학교,8,124,10
충청남도 계룡시,두마초등학교,24,540,29
충청남도 논산시,반곡초등학교,9,156,9
충청남도 논산시,백석초등학교,7,56,8
충청남도 논산시,벌곡초등학교,6,77,8
충청남도 논산시,부적초등학교,7,64,8
충청남도 논산시,상월초등학교,6,43,7
충청남도 논산시,성덕초등학교,7,67,8
충청남도 논산시,성동초등학교,7,45,8
충청남도 논산시,양촌초등학교,9,123,11
충청남도 계룡시,엄사초등학교,28,596,33
충청남도 논산시,연무중앙초등학교,19,427,23
충청남도 논산시,연무초등학교,7,62,8
충청남도 논산시,연산초등학교,7,119,7
충청남도 논산시,왕전초등학교,6,54,7
충청남도 계룡시,용남초등학교,41,1060,48
충청남도 논산시,원봉초등학교,6,52,7
충청남도 논산시,은진초등학교,8,120,9
충청남도 논산시,이화초등학교,6,24,7
충청남도 논산시,채운초등학교,8,98,9
충청남도 논산시,청동초등학교,6,63,8
충청남도 논산시,황화초등학교,7,38,8
충청남도 부여군,구룡초등학교,7,32,8
충청남도 부여군,궁남초등학교,6,73,8
충청남도 부여군,규암초등학교,23,462,27
충청남도 부여군,내산초등학교,7,37,7
충청남도 부여군,대왕초등학교,7,29,8
충청남도 부여군,마정초등학교,5,14,6
충청남도 부여군,백강초등학교,6,52,7
충청남도 부여군,백제초등학교,14,245,18
충청남도 부여군,부여초등학교,28,681,32
충청남도 부여군,석성초등학교,6,25,7
충청남도 부여군,석양초등학교,7,63,8
충청남도 부여군,세도초등학교,6,58,7
충청남도 부여군,송간초등학교,7,49,8
충청남도 부여군,양화초등학교,6,20,7
충청남도 부여군,옥산초등학교,6,21,7
충청남도 부여군,외산초등학교,7,37,7
충청남도 부여군,용당초등학교,6,20,7
충청남도 부여군,은산초등학교,7,94,8
충청남도 부여군,임천초등학교,7,60,9
충청남도 부여군,장암초등학교,7,64,8
충청남도 부여군,초촌초등학교,7,56,8
충청남도 부여군,충화초등학교,6,10,7
충청남도 부여군,합송초등학교,7,53,8
충청남도 부여군,홍산초등학교,6,90,7
충청남도 아산시,관대초등학교,7,51,8
충청남도 아산시,금곡초등학교,15,325,18
충청남도 아산시,금성초등학교,6,97,7
충청남도 아산시,남창초등학교,6,52,7
충청남도 아산시,도고온천초등학교,6,59,7
충청남도 아산시,도고초등학교,6,59,7
충청남도 아산시,동덕초등학교,14,280,16
충청남도 아산시,동방초등학교,7,150,8
충청남도 아산시,둔포초등학교,15,248,16
충청남도 아산시,배방초등학교,40,937,44
충청남도 아산시,선장초등학교,7,47,9
충청남도 아산시,송곡초등학교,13,257,15
충청남도 아산시,송남초등학교,12,230,14
충청남도 아산시,거산초등학교,6,120,7
충청남도 아산시,신광초등학교,16,338,18
충청남도 아산시,신리초등학교,30,783,34
충청남도 아산시,신창초등학교,25,472,30
충청남도 아산시,신화초등학교,7,33,8
충청남도 아산시,쌍룡초등학교,6,47,8
충청남도 아산시,염작초등학교,41,925,47
충청남도 아산시,염티초등학교,6,54,7
충청남도 아산시,영인초등학교,7,78,8
충청남도 아산시,오목초등학교,7,131,8
충청남도 아산시,온양동신초등학교,39,1087,46
충청남도 아산시,온양온천초등학교,22,496,25
충청남도 아산시,온양중앙초등학교,17,394,21
충청남도 아산시,온양천도초등학교,34,910,39
충청남도 아산시,온양초등학교,21,363,25
충청남도 아산시,온양초사초등학교,9,151,10
충청남도 아산시,용화초등학교,25,627,28
충청남도 아산시,월랑초등학교,48,1162,53
충청남도 아산시,음봉초등학교,6,62,7
충청남도 아산시,인주초등학교,9,152,10
충청남도 아산시,탕정초등학교,48,1165,56
충청남도 예산군,고덕초등학교,7,93,7
충청남도 예산군,구만초등학교,6,44,7
충청남도 예산군,금오초등학교,34,889,39
충청남도 예산군,대술초등학교,7,34,8
충청남도 예산군,대흥초등학교,6,37,7
충청남도 예산군,덕산초등학교,12,179,14
충청남도 예산군,보성초등학교,8,142,10
충청남도 예산군,봉산초등학교,7,34,8
충청남도 예산군,삽교초등학교,7,133,7
충청남도 예산군,수덕초등학교,6,50,7
충청남도 예산군,시량초등학교,7,48,8
충청남도 예산군,신례원초등학교,12,210,12
충청남도 예산군,신암초등학교,7,44,8
충청남도 예산군,신양초등학교,7,61,8
충청남도 예산군,양신초등학교,7,39,8
충청남도 예산군,예덕초등학교,6,37,7
충청남도 예산군,예산중앙초등학교,8,103,10
충청남도 예산군,예산초등학교,21,494,26
충청남도 예산군,오가초등학교,7,62,8
충청남도 예산군,용동초등학교,6,47,7
충청남도 예산군,웅산초등학교,7,61,8
충청남도 예산군,응봉초등학교,7,56,8
충청남도 예산군,조림초등학교,6,56,7
충청남도 예산군,평촌초등학교,7,54,8
충청남도 천안시 동남구,광덕초등학교,7,69,8
충청남도 천안시 서북구,대홍초등학교,6,58,7
충청남도 천안시 동남구,도장초등학교,6,58,7
충청남도 천안시 서북구,도하초등학교,6,79,7
충청남도 천안시 동남구,목천초등학교,12,165,14
충청남도 천안시 동남구,미죽초등학교,6,65,7
충청남도 천안시 동남구,병천초등학교,12,202,13
충청남도 천안시 동남구,보산원초등학교,5,19,6
충청남도 천안시 서북구,삼은초등학교,25,489,29
충청남도 천안시 서북구,성거초등학교,34,835,38
충청남도 천안시 동남구,성남초등학교,6,38,7
충청남도 천안시 서북구,성신초등학교,16,270,19
충청남도 천안시 서북구,성환초등학교,35,876,40
충청남도 천안시 동남구,수신초등학교,6,41,7
충청남도 천안시 서북구,신가초등학교,6,71,7
충청남도 천안시 동남구,신계초등학교,17,390,21
